@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

heart,7,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,22,7,0,75.862069,24.137931,0,0.493766,0.306069,0.397888,61.686486,79.97194,28.793911,19.630417,9.163494,0.992893,0.676911,0.315983,11.733527,0.404604,1178.019544,0.9375,15,0.461538,6,0.538462,7,0.0625,1,0.714286,0.9375,0.810811,0.894231,0.758621,0.282659,0.717341,0.241379,0.78633,0.758621,0.746194,0.894231,0.321,0.01,0.317337,0.009227,7875616,40181,6482,?,0.156716
heart,8,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.2731,0.362929,54.905755,72.742905,29.906577,17.755646,12.150931,0.996886,0.591855,0.405031,14.388814,0.479627,1445.241498,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.90625,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.90625,0.317,0.008,0.311212,0.008631,7988158,40040,6623,?,0.17603
heart,8,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.226733,0.273704,45.583906,54.859243,29.906577,12.159068,17.747509,0.996886,0.405302,0.591584,17.931856,0.597729,1801.111682,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.977679,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.977679,0.319,0.008,0.312984,0.007916,8277938,40040,6623,?,0.194757
heart,8,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.280867,0.349329,56.467215,70.017002,29.906577,16.80252,13.104057,0.996886,0.560084,0.436802,14.212138,0.473738,1427.495757,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.919643,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.919643,0.311,0.008,0.302928,0.00793,8032818,40040,6623,?,0.164794
heart,8,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,23,7,0,76.666667,23.333333,0,0.516129,0.302533,0.401273,60.823219,80.428219,29.906577,22.255033,7.651544,0.996886,0.741834,0.255051,12.598991,0.419966,1265.468072,1,16,0.5,7,0.5,7,0,0,0.695652,1,0.820513,0.834821,0.766667,0.266667,0.733333,0.233333,0.837681,0.766667,0.748718,0.834821,0.316,0.013,0.315946,0.013576,7784406,40040,6623,?,0.168539
heart,8,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.307467,0.35779,61.815047,71.712827,29.906577,17.659793,12.246784,0.996886,0.58866,0.408226,12.497841,0.416595,1255.308363,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.910714,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.910714,0.327,0.016,0.327575,0.015457,7961083,40040,6623,?,0.179775
heart,8,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.285133,0.341954,57.325012,68.538735,29.906577,16.430635,13.475943,0.996886,0.547688,0.449198,14.057847,0.468595,1411.998494,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.921875,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.921875,0.325,0.013,0.322928,0.013787,8041685,40040,6623,?,0.17603
heart,8,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,27,3,0,90,10,0,0.8,0.262333,0.317765,52.741156,63.690609,29.906577,14.896393,15.010184,0.996886,0.496546,0.500339,15.596411,0.51988,1566.534897,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.946429,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.946429,0.322,0.012,0.319304,0.01249,8061972,40040,6623,?,0.172285
heart,8,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.295793,0.35819,59.615444,71.993013,28.793911,16.726608,12.067303,0.992893,0.57678,0.416114,12.495391,0.430876,1254.509026,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.899038,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.899038,0.323,0.011,0.31887,0.011574,7975346,40181,6482,?,0.179104
heart,8,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,22,7,0,75.862069,24.137931,0,0.515513,0.312207,0.37003,62.923552,74.372828,28.793911,17.742425,11.051486,0.992893,0.611808,0.381086,11.57402,0.399104,1162.005459,0.75,12,0.230769,3,0.769231,10,0.25,4,0.8,0.75,0.774194,0.899038,0.758621,0.23939,0.76061,0.241379,0.761576,0.758621,0.759197,0.899038,0.316,0.01,0.310901,0.010313,7937296,40181,6482,?,0.160448
heart,8,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.339379,0.398527,68.4,80.100492,28.793911,20.685506,8.108405,0.992893,0.713293,0.2796,10.251646,0.353505,1029.242088,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.850962,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.850962,0.308,0.009,0.302678,0.008808,7798733,40181,6482,?,0.171642
heart,9,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.262167,0.317388,52.707648,63.614947,29.906577,14.825569,15.081008,0.996886,0.494186,0.5027,15.579703,0.519323,1564.856754,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.946429,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.946429,0.314,0.008,0.307702,0.007761,8090074,40040,6623,?,0.194757
heart,9,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.279433,0.32359,56.179048,64.858049,29.906577,15.53105,14.375527,0.996886,0.517702,0.479184,14.571168,0.485706,1463.557499,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.964286,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.964286,0.334,0.016,0.333803,0.015666,8060346,40040,6623,?,0.179775
heart,9,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.587156,0.3157,0.369688,63.470329,74.097605,29.906577,18.578302,11.328275,0.996886,0.619277,0.377609,12.068311,0.402277,1212.16548,1,16,0.428571,6,0.571429,8,0,0,0.727273,1,0.842105,0.917411,0.8,0.228571,0.771429,0.2,0.854545,0.8,0.788517,0.917411,0.322,0.015,0.322735,0.014348,7900436,40040,6623,?,0.164794
heart,9,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.314967,0.385295,63.322895,77.225826,29.906577,20.16057,9.746007,0.996886,0.672019,0.324867,12.212593,0.407086,1226.657466,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.866071,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.866071,0.322,0.013,0.319785,0.013562,7859053,40040,6623,?,0.157303
heart,9,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.300767,0.372171,60.468037,74.595306,29.906577,18.236163,11.670414,0.996886,0.607872,0.389014,12.649069,0.421636,1270.498004,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.883929,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.883929,0.323,0.013,0.320334,0.013056,7875851,40040,6623,?,0.164794
heart,9,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.273267,0.327364,54.939263,65.614462,29.906577,15.477183,14.429394,0.996886,0.515906,0.48098,14.85856,0.495285,1492.423689,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.950893,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.950893,0.32,0.011,0.315473,0.011073,8028699,40040,6623,?,0.183521
heart,9,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.594595,0.263933,0.33397,53.06283,66.93853,29.906577,15.795133,14.111444,0.996886,0.526504,0.470381,15.188755,0.506292,1525.589151,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.919643,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.919643,0.311,0.009,0.305859,0.009675,8021878,40040,6623,?,0.17603
heart,9,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.264793,0.359644,53.367568,72.285204,28.793911,17.737835,11.056076,0.992893,0.611649,0.381244,14.501983,0.500068,1455.966278,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.899038,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.899038,0.307,0.007,0.300638,0.007459,7983238,40181,6482,?,0.16791
heart,9,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.281448,0.348175,56.724324,69.980077,28.793911,15.94627,12.847641,0.992893,0.549871,0.443022,13.375745,0.461233,1342.894524,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.911058,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.911058,0.332,0.017,0.331356,0.010652,7994329,40181,6482,?,0.164179
heart,9,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,24,5,0,82.758621,17.241379,0,0.653938,0.303414,0.360713,61.151351,72.500201,28.793911,17.191131,11.60278,0.992893,0.592798,0.400096,12.285184,0.423627,1233.404703,0.8125,13,0.153846,2,0.846154,11,0.1875,3,0.866667,0.8125,0.83871,0.913462,0.827586,0.168932,0.831068,0.172414,0.830378,0.827586,0.827998,0.913462,0.327,0.015,0.32696,0.015021,8009881,40181,6482,?,0.171642
heart,10,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.305533,0.390513,61.426358,78.271598,29.906577,20.314473,9.592104,0.996886,0.677149,0.319737,12.32635,0.410878,1238.083401,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.852679,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.852679,0.324,0.014,0.323932,0.014201,7809656,40040,6623,?,0.168539
heart,10,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,27,3,0,90,10,0,0.798206,0.2426,0.307587,48.773842,61.650442,29.906577,14.129633,15.776944,0.996886,0.470988,0.525898,16.740991,0.558033,1681.498866,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.950893,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.950893,0.325,0.014,0.322416,0.014125,8202137,40040,6623,?,0.194757
heart,10,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,27,3,0,90,10,0,0.8,0.235467,0.305706,47.339711,61.273604,29.906577,13.983906,15.922671,0.996886,0.46613,0.530756,17.092038,0.569735,1716.758701,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.946429,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.946429,0.327,0.015,0.323912,0.015089,8106582,40040,6623,?,0.191011
heart,10,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.590909,0.267367,0.338347,53.753089,67.815816,29.906577,15.757804,14.148773,0.996886,0.52526,0.471626,14.855497,0.495183,1492.116044,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.928571,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.928571,0.334,0.011,0.328733,0.010925,8058450,40040,6623,?,0.179775
heart,10,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.274133,0.341909,55.113503,68.529708,29.906577,16.161858,13.744719,0.996886,0.538729,0.458157,14.560962,0.485365,1462.53235,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.928571,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.928571,0.323,0.01,0.316932,0.010061,8044505,40040,6623,?,0.164794
heart,10,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.319133,0.377309,64.160588,75.625096,29.906577,18.960277,10.9463,0.996886,0.632009,0.364877,11.737845,0.391261,1178.972785,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.888393,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.888393,0.314,0.009,0.30767,0.008537,7908294,40040,6623,?,0.161049
heart,10,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.2959,0.360293,59.489611,72.214493,29.906577,18.355356,11.551221,0.996886,0.611845,0.385041,13.404461,0.446815,1346.37101,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.90625,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.90625,0.305,0.007,0.297439,0.006638,7924666,40040,6623,?,0.168539
heart,10,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.298483,0.350554,60.157529,70.458334,28.793911,16.504599,12.289312,0.992893,0.569124,0.423769,12.607207,0.434731,1265.735122,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.951923,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.951923,0.329,0.014,0.329043,0.014051,7965456,40181,6482,?,0.16791
heart,10,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.307034,0.379294,61.881081,76.234769,28.793911,18.534579,10.259332,0.992893,0.639123,0.35377,11.950858,0.412099,1199.839124,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.855769,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.855769,0.326,0.014,0.325623,0.014476,7894743,40181,6482,?,0.171642
heart,10,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 1 -S 1',-2260823972777004705,20150617.1142,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.315069,0.357363,63.500386,71.826911,28.793911,17.197736,11.596175,0.992893,0.593025,0.399868,11.758829,0.405477,1180.559804,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.927885,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.927885,0.323,0.016,0.320336,0.015907,7968587,40181,6482,?,0.186567
heart,1,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1142,267,30,27,3,0,90,10,0,0.8,0.224733,0.290839,45.181814,58.293693,29.906577,12.553423,17.353154,0.996886,0.418447,0.578438,17.560766,0.585359,1763.838735,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.977679,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.977679,0.415,0.01,0.411674,0.010067,6764631,40040,6623,?,0.179775
heart,1,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1142,267,30,24,6,0,80,20,0,0.590909,0.2699,0.329014,54.262407,65.945179,29.906577,15.419038,14.487539,0.996886,0.513968,0.482918,14.91765,0.497255,1498.358767,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.953125,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.953125,0.405,0.013,0.401569,0.012438,6593131,40040,6623,?,0.17603
heart,1,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1142,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.241233,0.293931,48.499078,58.913496,29.906577,13.283312,16.623265,0.996886,0.442777,0.554109,16.920973,0.564032,1699.576585,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.964286,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.964286,0.407,0.009,0.402792,0.009432,6697374,40040,6623,?,0.191011
heart,1,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.2329,0.316841,46.823692,63.505286,29.906577,14.20168,15.704897,0.996886,0.473389,0.523497,16.95911,0.565304,1703.407151,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.946429,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.946429,0.405,0.007,0.399801,0.007822,6663469,40040,6623,?,0.164794
heart,1,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,27,3,0,90,10,0,0.79638,0.243367,0.298142,48.927977,59.757422,29.906577,13.55874,16.347837,0.996886,0.451958,0.544928,16.745494,0.558183,1681.951167,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.991071,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.991071,0.399,0.008,0.394027,0.007261,6656893,40040,6623,?,0.194757
heart,1,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.3167,0.401292,63.671375,80.432023,29.906577,21.642627,8.26395,0.996886,0.721421,0.275465,11.574121,0.385804,1162.528018,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.821429,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.821429,0.382,0.007,0.37639,0.006403,6353278,40040,6623,?,0.153558
heart,1,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,24,6,0,80,20,0,0.605263,0.347567,0.429244,69.877005,86.034681,29.906577,24.02115,5.885427,0.996886,0.800705,0.196181,9.96171,0.332057,1000.574218,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.803571,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.803571,0.402,0.012,0.401768,0.012268,6274246,40040,6623,?,0.172285
heart,1,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,268,29,26,3,0,89.655172,10.344828,0,0.789346,0.243517,0.313705,49.079537,63.051986,28.793911,13.850429,14.943482,0.992893,0.477601,0.515292,15.906949,0.548515,1597.021726,0.9375,15,0.153846,2,0.846154,11,0.0625,1,0.882353,0.9375,0.909091,0.951923,0.896552,0.112898,0.887102,0.103448,0.897735,0.896552,0.89605,0.951923,0.412,0.012,0.41217,0.011634,6623800,40181,6482,?,0.175373
heart,1,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,268,29,20,9,0,68.965517,31.034483,0,0.349127,0.392379,0.459309,79.081853,92.317101,28.793911,24.609088,4.184823,0.992893,0.848589,0.144304,6.209819,0.214132,623.451826,0.875,14,0.538462,7,0.461538,6,0.125,2,0.666667,0.875,0.756757,0.663462,0.689655,0.353117,0.646883,0.310345,0.704023,0.689655,0.673679,0.663462,0.409,0.012,0.406374,0.012242,6284132,40181,6482,?,0.141791
heart,1,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.239103,0.33924,48.189961,68.184154,28.793911,15.995086,12.798825,0.992893,0.551555,0.441339,16.093001,0.554931,1615.700955,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.870192,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.870192,0.411,0.01,0.408512,0.009739,6569494,40181,6482,?,0.190299
heart,2,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.257033,0.331709,51.67561,66.485372,29.906577,15.402266,14.504311,0.996886,0.513409,0.483477,15.611463,0.520382,1568.046773,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.941964,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.941964,0.409,0.01,0.405517,0.010627,6585757,40040,6623,?,0.183521
heart,2,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,27,3,0,90,10,0,0.8,0.249767,0.312197,50.214674,62.57462,29.906577,14.140647,15.76593,0.996886,0.471355,0.525531,16.113352,0.537112,1618.45751,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.959821,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.959821,0.407,0.009,0.402235,0.008765,6596481,40040,6623,?,0.172285
heart,2,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.260167,0.359866,52.305556,72.12892,29.906577,18.790931,11.115646,0.996886,0.626364,0.370522,15.456747,0.515225,1552.506832,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.875,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.875,0.395,0.007,0.389899,0.007452,6506181,40040,6623,?,0.179775
heart,2,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.325267,0.402333,65.393672,80.640722,29.906577,20.93009,8.976487,0.996886,0.69767,0.299216,11.215652,0.373855,1126.522649,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.834821,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.834821,0.382,0.007,0.376625,0.006511,6315576,40040,6623,?,0.179775
heart,2,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 2 -S 1',-2260823972777004705,20150617.1143,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.313233,0.395907,62.974415,79.352822,29.906577,19.703849,10.202728,0.996886,0.656795,0.340091,11.592036,0.386401,1164.327449,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.866071,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.866071,0.411,0.013,0.411114,0.012629,6392026,40040,6623,?,0.149813
