@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric
@attribute measureNumRules numeric

@data

heart,10,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,27,3,0,90,10,0,0.8,0.225132,0.292141,45.261896,58.554707,29.906577,13.062766,16.843811,0.996886,0.435426,0.56146,17.805679,0.593523,1788.438266,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.941964,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.941964,0.073,0,0.073077,0.000123,17079,40040,6623,?,?,?,?,?,?,0,?
heart,10,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.211734,0.297877,42.568335,59.704351,29.906577,12.673845,17.232732,0.996886,0.422461,0.574424,18.16668,0.605556,1824.697887,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.964286,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.964286,0.081,0,0.079563,0.000117,17095,40040,6623,?,?,?,?,?,?,0,?
heart,10,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,24,6,0,80,20,0,0.590909,0.268881,0.355754,54.057463,71.304711,29.906577,16.571337,13.33524,0.996886,0.552378,0.444508,14.438384,0.481279,1450.220336,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.888393,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.888393,0.08,0,0.079735,0.000128,17093,40040,6623,?,?,?,?,?,?,0,?
heart,10,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.278917,0.361035,56.075205,72.363371,29.906577,17.365724,12.540854,0.996886,0.578857,0.418028,14.058345,0.468611,1412.048479,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.897321,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.897321,0.082,0,0.080797,0.000123,17089,40040,6623,?,?,?,?,?,?,0,?
heart,10,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.336282,0.419677,67.608281,84.117098,29.906577,22.080861,7.825716,0.996886,0.736029,0.260857,10.311151,0.343705,1035.672743,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.821429,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.821429,0.086,0,0.084476,0.000117,17083,40040,6623,?,?,?,?,?,?,0,?
heart,10,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.294698,0.368293,59.247982,73.818026,29.906577,18.551496,11.355081,0.996886,0.618383,0.378503,13.242928,0.441431,1330.146408,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.901786,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.901786,0.081,0,0.081517,0.000131,17085,40040,6623,?,?,?,?,?,?,0,?
heart,10,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.294913,0.358336,59.438076,72.022442,28.793911,17.121732,11.67218,0.992893,0.590405,0.402489,12.831128,0.442453,1288.216229,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.918269,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.918269,0.085,0,0.082398,0.00011,17093,40181,6482,?,?,?,?,?,?,0,?
heart,10,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.290554,0.362962,58.559463,72.95224,28.793911,17.432382,11.361529,0.992893,0.601117,0.391777,13.025232,0.449146,1307.703886,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.889423,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.889423,0.08,0,0.08013,0.000126,17093,40181,6482,?,?,?,?,?,?,0,?
heart,10,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1027,268,29,26,3,0,89.655172,10.344828,0,0.789346,0.287183,0.34349,57.88009,69.038398,28.793911,16.034838,12.759073,0.992893,0.552925,0.439968,13.3773,0.461286,1343.050722,0.9375,15,0.153846,2,0.846154,11,0.0625,1,0.882353,0.9375,0.909091,0.947115,0.896552,0.112898,0.887102,0.103448,0.897735,0.896552,0.89605,0.947115,0.079,0,0.07784,0.000118,17087,40181,6482,?,?,?,?,?,?,0,?
heart,1,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.378908,0.442641,76.178091,88.719839,29.906577,25.148563,4.758014,0.996886,0.838285,0.1586,8.264921,0.275497,830.145348,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.732143,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.732143,0,0,0.000451,0.000022,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.454545,0.374481,0.446118,75.287949,89.416648,29.906577,25.519073,4.387504,0.996886,0.850636,0.14625,8.524339,0.284145,856.201765,0.875,14,0.428571,6,0.571429,8,0.125,2,0.7,0.875,0.777778,0.723214,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.723214,0,0,0.000335,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.314638,0.360059,63.256876,72.167602,29.906577,18.837421,11.069156,0.996886,0.627914,0.368972,12.850366,0.428346,1290.71665,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.861607,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.861607,0,0,0.000333,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.329068,0.380008,66.157837,76.166182,29.906577,20.207186,9.699391,0.996886,0.673573,0.323313,11.804514,0.393484,1185.669162,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.834821,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.834821,0,0,0.000321,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.454545,0.374481,0.446118,75.287949,89.416648,29.906577,25.519073,4.387504,0.996886,0.850636,0.14625,8.524339,0.284145,856.201765,0.875,14,0.428571,6,0.571429,8,0.125,2,0.7,0.875,0.777778,0.723214,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.723214,0,0,0.000331,0.000017,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,18,12,0,60,40,0,0.196429,0.444046,0.518612,89.273825,103.94698,29.906577,32.289559,-2.382982,0.996886,1.076319,-0.079433,3.642356,0.121412,365.845531,0.625,10,0.428571,6,0.571429,8,0.375,6,0.625,0.625,0.625,0.598214,0.6,0.403571,0.596429,0.4,0.6,0.6,0.6,0.598214,0,0,0.00032,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,18,12,0,60,40,0,0.20354,0.443259,0.522265,89.115651,104.679143,29.906577,32.71228,-2.805703,0.996886,1.090409,-0.093523,3.690902,0.12303,370.721677,0.5625,9,0.357143,5,0.642857,9,0.4375,7,0.642857,0.5625,0.6,0.602679,0.6,0.394643,0.605357,0.4,0.605357,0.6,0.6,0.602679,0.001,0,0.000319,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,1,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.31596,0.361181,63.679954,72.594239,28.793911,18.2583,10.535611,0.992893,0.629597,0.363297,12.210453,0.42105,1225.901838,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.860577,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.860577,0.001,0,0.000321,0.000018,2650,40181,6482,?,?,?,?,?,?,?,?
heart,1,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,20,9,0,68.965517,31.034483,0,0.377088,0.396259,0.469266,79.86379,94.318362,28.793911,26.592683,2.201228,0.992893,0.916989,0.075904,6.646066,0.229175,667.249966,0.6875,11,0.307692,4,0.692308,9,0.3125,5,0.733333,0.6875,0.709677,0.689904,0.689655,0.309847,0.690153,0.310345,0.692775,0.689655,0.690397,0.689904,0.001,0,0.000322,0.000018,2650,40181,6482,?,?,?,?,?,?,?,?
heart,1,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.362014,0.429336,72.961867,86.292747,28.793911,23.264024,5.529887,0.992893,0.802208,0.190686,8.98706,0.309899,902.280509,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.745192,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.745192,0,0,0.000319,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,2,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.374866,0.443229,75.36536,88.837558,29.906577,25.204791,4.701787,0.996886,0.84016,0.156726,8.506528,0.283551,854.412801,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.732143,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.732143,0.001,0,0.000341,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.359134,0.422367,72.202644,84.656141,29.906577,23.453913,6.452664,0.996886,0.781797,0.215089,9.633368,0.321112,967.594909,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.767857,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.767857,0.001,0,0.000331,0.00002,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.379264,0.440613,76.24959,88.313314,29.906577,24.936156,4.970421,0.996886,0.831205,0.165681,8.248182,0.274939,828.463969,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.736607,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.736607,0,0.001,0.000341,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,17,13,0,56.666667,43.333333,0,0.125561,0.461426,0.538287,92.767944,107.890407,29.906577,34.401397,-4.49482,0.996886,1.146713,-0.149827,2.423335,0.080778,243.404682,0.625,10,0.5,7,0.5,7,0.375,6,0.588235,0.625,0.606061,0.5625,0.566667,0.441667,0.558333,0.433333,0.565008,0.566667,0.565208,0.5625,0,0,0.000337,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.359014,0.423214,72.178371,84.82603,29.906577,23.539658,6.366919,0.996886,0.784655,0.212231,9.638538,0.321285,968.114203,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.763393,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.763393,0,0,0.000331,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,21,9,0,70,30,0,0.405286,0.391332,0.463177,78.675812,92.835964,29.906577,26.95651,2.950067,0.996886,0.89855,0.098336,7.339685,0.244656,737.212764,0.625,10,0.214286,3,0.785714,11,0.375,6,0.769231,0.625,0.689655,0.705357,0.7,0.289286,0.710714,0.3,0.712217,0.7,0.698999,0.705357,0,0,0.00033,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.314763,0.358558,63.28188,71.866894,29.906577,18.716059,11.190518,0.996886,0.623869,0.373017,12.846146,0.428205,1290.292726,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.866071,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.866071,0,0,0.00033,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,2,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.346678,0.405513,69.871082,81.504488,28.793911,21.373669,7.420242,0.992893,0.737023,0.25587,10.064631,0.347056,1010.466155,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.798077,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.798077,0,0,0.000332,0.000018,2650,40181,6482,?,?,?,?,?,?,?,?
heart,2,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,20,9,0,68.965517,31.034483,0,0.358722,0.395592,0.471037,79.729308,94.674248,28.793911,26.795886,1.998025,0.992893,0.923996,0.068897,6.679914,0.230342,670.648315,0.8125,13,0.461538,6,0.538462,7,0.1875,3,0.684211,0.8125,0.742857,0.675481,0.689655,0.338694,0.661306,0.310345,0.691289,0.689655,0.682716,0.675481,0,0,0.000319,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,2,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.569307,0.345816,0.408896,69.697347,82.184464,28.793911,21.687447,7.106464,0.992893,0.747843,0.24505,10.106143,0.348488,1014.633911,0.9375,15,0.384615,5,0.615385,8,0.0625,1,0.75,0.9375,0.833333,0.776442,0.793103,0.240219,0.759781,0.206897,0.812261,0.793103,0.785789,0.776442,0,0,0.000326,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,3,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,19,11,0,63.333333,36.666667,0,0.253394,0.431634,0.49734,86.77844,99.683307,29.906577,30.062112,-0.155535,0.996886,1.00207,-0.005184,4.586874,0.152896,460.714876,0.75,12,0.5,7,0.5,7,0.25,4,0.631579,0.75,0.685714,0.625,0.633333,0.383333,0.616667,0.366667,0.633812,0.633333,0.627048,0.625,0,0,0.000363,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,21,9,0,70,30,0,0.38914,0.390869,0.465212,78.582713,93.243715,29.906577,27.194468,2.712109,0.996886,0.906482,0.090404,7.362193,0.245406,739.473465,0.8125,13,0.428571,6,0.571429,8,0.1875,3,0.684211,0.8125,0.742857,0.691964,0.7,0.316071,0.683929,0.3,0.704306,0.7,0.694857,0.691964,0,0,0.000356,0.000017,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.478261,0.379815,0.43843,76.360483,87.87577,29.906577,24.709159,5.197418,0.996886,0.823639,0.173247,8.222284,0.274076,825.862734,0.5625,9,0.071429,1,0.928571,13,0.4375,7,0.9,0.5625,0.692308,0.745536,0.733333,0.242262,0.757738,0.266667,0.783333,0.733333,0.726094,0.745536,0,0,0.000333,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,20,10,0,66.666667,33.333333,0,0.342105,0.408215,0.4835,82.070151,96.909289,29.906577,28.851629,1.054948,0.996886,0.961721,0.035165,6.147651,0.204922,617.482405,0.5625,9,0.214286,3,0.785714,11,0.4375,7,0.75,0.5625,0.642857,0.674107,0.666667,0.318452,0.681548,0.333333,0.685185,0.666667,0.66369,0.674107,0.001,0,0.00033,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,21,9,0,70,30,0,0.41048,0.395212,0.458187,79.455983,91.835666,29.906577,26.417221,3.489356,0.996886,0.880574,0.116312,7.115613,0.237187,714.706529,0.5625,9,0.142857,2,0.857143,12,0.4375,7,0.818182,0.5625,0.666667,0.709821,0.7,0.280357,0.719643,0.3,0.7311,0.7,0.694949,0.709821,0.001,0,0.000329,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,19,11,0,63.333333,36.666667,0,0.26009,0.42684,0.501082,85.814555,100.433207,29.906577,30.555625,-0.649048,0.996886,1.018521,-0.021635,4.849626,0.161654,487.106188,0.6875,11,0.428571,6,0.571429,8,0.3125,5,0.647059,0.6875,0.666667,0.629464,0.633333,0.374405,0.625595,0.366667,0.632278,0.633333,0.632099,0.629464,0.001,0,0.000332,0.000019,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,16,14,0,53.333333,46.666667,0,0.0625,0.48018,0.560627,96.538467,112.367997,29.906577,36.909491,-7.002914,0.996886,1.230316,-0.23343,1.129486,0.03765,113.44784,0.5625,9,0.5,7,0.5,7,0.4375,7,0.5625,0.5625,0.5625,0.53125,0.533333,0.470833,0.529167,0.466667,0.533333,0.533333,0.533333,0.53125,0,0,0.000308,0.000017,2650,40040,6623,?,?,?,?,?,?,?,?
heart,3,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.330821,0.384373,66.675089,77.255614,28.793911,19.848971,8.94494,0.992893,0.684447,0.308446,11.163714,0.384956,1120.811625,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.822115,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.822115,0,0,0.00031,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,3,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,21,8,0,72.413793,27.586207,0,0.457944,0.379514,0.448872,76.488869,90.219341,28.793911,24.836201,3.95771,0.992893,0.856421,0.136473,7.798668,0.26892,782.968684,0.625,10,0.153846,2,0.846154,11,0.375,6,0.833333,0.625,0.714286,0.735577,0.724138,0.252984,0.747016,0.275862,0.749831,0.724138,0.722824,0.735577,0,0,0.000308,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,3,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,18,11,0,62.068966,37.931034,0,0.238663,0.432805,0.505453,87.229385,101.591508,28.793911,29.879972,-1.086061,0.992893,1.030344,-0.03745,4.171971,0.143861,418.85642,0.625,10,0.384615,5,0.615385,8,0.375,6,0.666667,0.625,0.645161,0.620192,0.62069,0.380305,0.619695,0.37931,0.623974,0.62069,0.621596,0.620192,0,0,0.000319,0.000017,2650,40181,6482,?,?,?,?,?,?,?,?
heart,4,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.537445,0.359192,0.422215,72.214155,84.625844,29.906577,23.438628,6.46795,0.996886,0.781288,0.215598,9.631182,0.321039,967.375365,0.6875,11,0.142857,2,0.857143,12,0.3125,5,0.846154,0.6875,0.758621,0.772321,0.766667,0.222024,0.777976,0.233333,0.780694,0.766667,0.765888,0.772321,0,0,0.000329,0.000019,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.379264,0.440613,76.24959,88.313314,29.906577,24.936156,4.970421,0.996886,0.831205,0.165681,8.248182,0.274939,828.463969,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.736607,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.736607,0,0,0.000332,0.00002,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.358583,0.426956,72.09187,85.576003,29.906577,23.921068,5.98551,0.996886,0.797369,0.199517,9.657754,0.321925,970.044222,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.754464,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.754464,0,0,0.000431,0.00002,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,21,9,0,70,30,0,0.383562,0.390618,0.46725,78.532261,93.652326,29.906577,27.431821,2.474756,0.996886,0.914394,0.082492,7.374169,0.245806,740.676391,0.875,14,0.5,7,0.5,7,0.125,2,0.666667,0.875,0.756757,0.6875,0.7,0.325,0.675,0.3,0.718519,0.7,0.687662,0.6875,0,0,0.000333,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,19,11,0,63.333333,36.666667,0,0.285714,0.42799,0.496109,86.045769,99.436542,29.906577,29.918768,-0.012191,0.996886,0.997292,-0.000406,4.791686,0.159723,481.286592,0.4375,7,0.142857,2,0.857143,12,0.5625,9,0.777778,0.4375,0.56,0.647321,0.633333,0.33869,0.66131,0.366667,0.681481,0.633333,0.618667,0.647321,0,0,0.000331,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,18,12,0,60,40,0,0.181818,0.443356,0.524156,89.135056,105.05816,29.906577,33.041914,-3.135337,0.996886,1.101397,-0.104511,3.677258,0.122575,369.351154,0.75,12,0.571429,8,0.428571,6,0.25,4,0.6,0.75,0.666667,0.589286,0.6,0.421429,0.578571,0.4,0.6,0.6,0.588889,0.589286,0,0,0.000329,0.000019,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.469027,0.374974,0.442812,75.387222,88.754136,29.906577,25.159275,4.747302,0.996886,0.838643,0.158243,8.501533,0.283384,853.911116,0.6875,11,0.214286,3,0.785714,11,0.3125,5,0.785714,0.6875,0.733333,0.736607,0.733333,0.260119,0.739881,0.266667,0.739881,0.733333,0.733333,0.736607,0,0,0.000338,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
heart,4,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.362345,0.427941,73.028651,86.012272,28.793911,23.124818,5.669093,0.992893,0.797408,0.195486,8.970894,0.309341,900.657467,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.752404,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.752404,0,0,0.00032,0.000018,2650,40181,6482,?,?,?,?,?,?,?,?
heart,4,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,20,9,0,68.965517,31.034483,0,0.377088,0.396259,0.469266,79.86379,94.318362,28.793911,26.592683,2.201228,0.992893,0.916989,0.075904,6.646066,0.229175,667.249966,0.6875,11,0.307692,4,0.692308,9,0.3125,5,0.733333,0.6875,0.709677,0.689904,0.689655,0.309847,0.690153,0.310345,0.692775,0.689655,0.690397,0.689904,0.001,0,0.000385,0.000024,2650,40181,6482,?,?,?,?,?,?,?,?
heart,4,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.362014,0.429336,72.961867,86.292747,28.793911,23.264024,5.529887,0.992893,0.802208,0.190686,8.98706,0.309899,902.280509,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.745192,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.745192,0,0,0.000446,0.000023,2650,40181,6482,?,?,?,?,?,?,?,?
heart,5,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.359134,0.422367,72.202644,84.656141,29.906577,23.453913,6.452664,0.996886,0.781797,0.215089,9.633368,0.321112,967.594909,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.767857,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.767857,0,0,0.000366,0.000018,2650,40040,6623,?,?,?,?,?,?,?,?
